PID,SID,OID,LLO,LCO,NAME_SI,NAME_TA,NAME_EN,Old Code
60,32,2047,1-2-36-160,160,කැළණිය,களணி,Kelaniya,264
60,33,2048,1-2-36-165,165,සිංහාරමුල්ල උතුර,சிங்ஹாரமுல்ல வடக்கு,Sinharamulla North,263B
60,34,2049,1-2-36-170,170,පිලපිටිය,பிலபிடிய,Pilapitiya,263A
60,35,2050,1-2-36-175,175,පෙතියාගොඩ,பெதியாகொட,Pethiyagoda,262
60,36,2051,1-2-36-180,180,මෑවෑල්ල,மேவெல்ல,Mawella,262A
60,37,2052,1-2-36-185,185,සිංහාරමුල්ල,சிங்ஹாரமுல்ல,Sinharamulla,263
61,1,2053,1-2-39-005,005,පහළ බියන්විල නැගෙනහිර,பஹல பியன்வில கிழக்கு,Pahala Biyanvila East,268
61,2,2054,1-2-39-010,010,ඉහළ බියන්විල උතුර,இஹல பியன்வில வடக்கு,Ihala Biyanvila North,269
61,3,2055,1-2-39-015,015,ඉහළ බියන්විල මධ්‍යම,மத்திய இஹல பியன்வில,Ihala Biyanvila Central,269/B
61,4,2056,1-2-39-020,020,මාවරමණ්ඩිය,மாவரமண்டிய,Mawaramandiya,269/A
61,5,2057,1-2-39-025,025,මීගහවත්ත බටහිර,மீகஹவத்த மேற்கு,Meegahawatta West,272/A
61,6,2058,1-2-39-030,030,මීගහවත්ත නැගෙනහිර,மீகஹவத்த கிழக்கு,Meegahawatta East,272
61,7,2059,1-2-39-035,035,කම්මල්වත්ත,கம்மல்வத்த,Kammalwatta,273
61,8,2060,1-2-39-040,040,දෙල්ගොඩ,தெல்கொட,Delgoda,282/A
61,9,2061,1-2-39-045,045,අතුරුමුල්ල,அதுருமுல்ல,Athurumulla,283
61,10,2062,1-2-39-050,050,කඳුබොඩ නැගෙනහිර,கந்துபொட கிழக்கு,Kanduboda East,282
61,11,2063,1-2-39-055,055,කඳුබොඩ බටහිර,கந்துபொட மேற்கு,Kanduboda West,282/B
61,12,2064,1-2-39-060,060,සියඹලාපෙ වත්ත,சியம்பலா‍ப்பே வத்தை,Siyambalape Watta,274/C
61,13,2065,1-2-39-065,065,දරණගම,தரணகம,Daranagama,272B
61,14,2066,1-2-39-070,070,සියඹලාපෙ උතුර,சியம்பலா‍ப்பே வடக்கு,Siyambalape North,274
61,15,2067,1-2-39-075,075,හෙයියන්තුඩුව උතුර,ஹெய்யந்துடுவ வடக்கு,Heiyanthuduwa North,275
61,16,2068,1-2-39-080,080,මාකොළ දකුණ ඉහළ,மாக்கொல தெற்கு இஹல,Makola South Ihala,271
61,17,2069,1-2-39-085,085,මාකොළ උතුර ඉහළ,மாகொல வடக்கு இஹல,Makola North Ihala,270
61,18,2070,1-2-39-090,090,මාකොළ උතුර මධ්‍යම,மாக்கொல வடமத்திய,Makola North Central,270/A
61,19,2071,1-2-39-095,095,පහළ බියන්විල බටහිර,பஹல பியன்வில மேற்கு,Pahala Biyanvila West,268/A
61,20,2072,1-2-39-100,100,පහළ බියන්විල මධ්‍යම,பஹல பியன்வில மத்திய,Pahala Biyanvila Central,268/B
61,21,2073,1-2-39-105,105,මාකොළ උතුර පහළ,மாகொல வடக்கு பஹல,Makola North Pahala,270/B
61,22,2074,1-2-39-110,110,මාකොළ දකුණ පහළ,மாகொல தெற்கு பஹல,Makola South Pahala,271/B
61,23,2075,1-2-39-115,115,පමුණුවිල,பமுணுவில,Pamunuvila,265
61,24,2076,1-2-39-120,120,ගෝනවල නැගෙනහිර,‍‍கோணவல கிழக்கு,Gonawala East,277
61,25,2077,1-2-39-125,125,සපුගස්කන්ද,சப்புகஸ்கந்த,Sapugaskanda,271/A
61,26,2078,1-2-39-130,130,හෙයියන්තුඩුව බටහිර,ஹெயியன்துடுவ மேற்கு,Heiyanthuduwa West,275/C
61,27,2079,1-2-39-135,135,හෙයියන්තුඩුව නැගෙනහිර,ஹெயியன்துடுவ கிழக்கு,Heiyanthuduwa East,275B
61,28,2080,1-2-39-140,140,සියඹලාපෙ දකුණ,சியம்பலா‍பே தெற்கு,Siyambalape South,274/A
61,29,2081,1-2-39-145,145,යටිහේන,யடி‍ஹேன,Yatihena,274/B
61,30,2082,1-2-39-150,150,උලහිටිවල,உலஹிடிவல,Ulahitiwala,281/B
61,31,2083,1-2-39-155,155,වල්ගම බටහිර,வல்கம மேற்கு,Walgama West,281/A
61,32,2084,1-2-39-160,160,බියගම උතුර,பியகம வடக்கு,Biyagama North,280
61,33,2085,1-2-39-165,165,බියගම බටහිර,பியகம மேற்கு,Biyagama West,280/D
61,34,2086,1-2-39-170,170,හෙයියන්තුඩුව දකුණ,ஹெய்யண்துடுவ தெற்கு,Heiyanthuduwa South,275A
61,35,2087,1-2-39-175,175,මාබිම නැගෙනහිර,மாபிம கிழக்கு,Mabima East,276
61,36,2088,1-2-39-180,180,මාබිම බටහිර,மாபிம மேற்கு,Mabima West,276A
61,37,2089,1-2-39-185,185,පට්ටිවිල උතුර,பட்டிவில வடக்கு,Pattivila North,279
61,38,2090,1-2-39-190,190,ගෝනවල මධ්‍යම,மத்திய ‍‍கோணவல,Gonawala Central,277B
61,39,2091,1-2-39-195,195,ගලඒදණ්ඩ,கல்ஏதண்ட,Galeadanda,265A
61,40,2092,1-2-39-200,200,ගෝනවල බටහිර,‍‍கோணவல மேற்கு,Gonawala West,277/A
61,41,2093,1-2-39-205,205,තල්වත්ත,தல்வத்த,Thalwatta,278
61,42,2094,1-2-39-210,210,‍බොල්ලෑගල,பொல்லேகல,Bollagala,278A
61,43,2095,1-2-39-215,215,පට්ටිවිල දකුණ,பட்டிவில தெற்கு,Pattivila South,279/A
61,44,2096,1-2-39-220,220,බියගම දකුණ,பியகம தெற்கு,Biyagama South,280/C
61,45,2097,1-2-39-225,225,බියගම නැගෙනහිර,பியகம கிழக்கு,Biyagama East,280B
61,46,2098,1-2-39-230,230,යබරළුව උතුර,யபரலுவ வடக்கு,Yabaraluwa North,280/A
61,47,2099,1-2-39-235,235,යබරළුව දකුණ,யபரலுவ தெற்கு,Yabaraluwa South,280/E
61,48,2100,1-2-39-240,240,මල්වාන නගරය,மல்வான நகரம்,Malwana Town,281/C
61,49,2101,1-2-39-245,245,වල්ගම නැගෙනහිර,வல்கம கிழக்கு,Walgama East,281
